,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
165,0.01408681869506836,0.01250900585286891,0.0031250476837158202,0.006250095367431641,1,4,scale,sigmoid,0.01,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid', 'tol': 0.01}",0.3253968253968254,0.23809523809523808,0.3333333333333333,0.25396825396825395,0.3333333333333333,29.682539682539677,0.041875891931025144,365
166,0.012498950958251953,0.006249477015391267,0.006250619888305664,0.00765542008687786,1,4,scale,poly,0.001,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly', 'tol': 0.001}",0.7857142857142857,0.7777777777777778,0.7380952380952381,0.7936507936507936,0.7063492063492064,76.03174603174602,0.033067724850793075,16
167,0.012496185302734376,0.006248095357029548,0.0,0.0,1,4,scale,poly,0.01,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly', 'tol': 0.01}",0.7857142857142857,0.7857142857142857,0.7380952380952381,0.8015873015873016,0.7063492063492064,76.34920634920634,0.0356348322549899,13
168,0.0066112041473388675,0.008117282279661936,0.0,0.0,1,4,auto,linear,0.001,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear', 'tol': 0.001}",0.626984126984127,0.7142857142857143,0.6587301587301587,0.6587301587301587,0.6428571428571429,66.03174603174602,0.02944005871585938,165
169,0.0031404495239257812,0.0062808990478515625,0.0031250953674316407,0.006250190734863282,1,4,auto,linear,0.01,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear', 'tol': 0.01}",0.626984126984127,0.7222222222222222,0.6587301587301587,0.6587301587301587,0.6428571428571429,66.19047619047619,0.03237472707043037,151
170,0.015622568130493165,1.7867082591242974e-06,0.0,0.0,1,4,auto,rbf,0.001,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf', 'tol': 0.001}",0.5634920634920635,0.6587301587301587,0.626984126984127,0.6190476190476191,0.6507936507936508,62.38095238095238,0.03352176520943314,223
171,0.006247568130493164,0.007651827745542469,0.003125905990600586,0.006251811981201172,1,4,auto,rbf,0.01,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf', 'tol': 0.01}",0.5634920634920635,0.6507936507936508,0.6349206349206349,0.626984126984127,0.6507936507936508,62.53968253968254,0.03229680944345366,219
172,0.009374094009399415,0.007653915738171657,0.0,0.0,1,4,auto,sigmoid,0.001,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid', 'tol': 0.001}",0.5476190476190477,0.5952380952380952,0.6349206349206349,0.5873015873015873,0.5555555555555556,58.41269841269842,0.03118552810220394,265
173,0.009375667572021485,0.007655202005028448,0.0,0.0,1,4,auto,sigmoid,0.01,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid', 'tol': 0.01}",0.5476190476190477,0.6031746031746031,0.6349206349206349,0.5873015873015873,0.5555555555555556,58.57142857142858,0.0319043670511774,261
174,0.006236553192138672,0.007638232641800041,0.0031375885009765625,0.006275177001953125,1,4,auto,poly,0.001,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly', 'tol': 0.001}",0.38095238095238093,0.373015873015873,0.373015873015873,0.38095238095238093,0.38095238095238093,37.77777777777778,0.003888078956798681,311
175,0.009374237060546875,0.007654034487682931,0.0,0.0,1,4,auto,poly,0.01,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly', 'tol': 0.01}",0.38095238095238093,0.373015873015873,0.373015873015873,0.38095238095238093,0.38095238095238093,37.77777777777778,0.003888078956798681,311
176,0.0031204700469970705,0.006240940093994141,0.0,0.0,1,5,scale,linear,0.001,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'tol': 0.001}",0.626984126984127,0.7142857142857143,0.6587301587301587,0.6587301587301587,0.6428571428571429,66.03174603174602,0.02944005871585938,165
177,0.0031247615814208986,0.006249523162841797,0.003124237060546875,0.00624847412109375,1,5,scale,linear,0.01,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'tol': 0.01}",0.626984126984127,0.7222222222222222,0.6587301587301587,0.6587301587301587,0.6428571428571429,66.19047619047619,0.03237472707043037,151
178,0.003359222412109375,0.0061944865749420245,0.007093000411987305,0.00879068410172711,1,5,scale,rbf,0.001,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'tol': 0.001}",0.7142857142857143,0.746031746031746,0.6746031746031746,0.7380952380952381,0.6825396825396826,71.11111111111113,0.028659476325821883,87
179,0.009376096725463866,0.007655552558751223,0.0031241416931152345,0.006248283386230469,1,5,scale,rbf,0.01,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'tol': 0.01}",0.7142857142857143,0.753968253968254,0.6746031746031746,0.7380952380952381,0.6825396825396826,71.26984126984128,0.030696951755259858,83
180,0.00937204360961914,0.007652244776066458,0.006235742568969726,0.007637222699027999,1,5,scale,sigmoid,0.001,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'sigmoid', 'tol': 0.001}",0.3253968253968254,0.23809523809523808,0.3333333333333333,0.2619047619047619,0.3333333333333333,29.841269841269835,0.040343698498853435,353
181,0.006264638900756836,0.007672623491604774,0.0062468528747558595,0.007650801739893292,1,5,scale,sigmoid,0.01,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'sigmoid', 'tol': 0.01}",0.3253968253968254,0.23809523809523808,0.3333333333333333,0.25396825396825395,0.3333333333333333,29.682539682539677,0.041875891931025144,365
182,0.052603721618652344,0.005695540446058443,0.0,0.0,1,5,scale,poly,0.001,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'tol': 0.001}",0.7777777777777778,0.753968253968254,0.7222222222222222,0.7936507936507936,0.6904761904761905,74.76190476190476,0.03736064220933276,47
183,0.03327679634094238,0.004061465876379499,0.0,0.0,1,5,scale,poly,0.01,"{'C': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'tol': 0.01}",0.7777777777777778,0.753968253968254,0.7222222222222222,0.7936507936507936,0.6904761904761905,74.76190476190476,0.03736064220933276,47
